"","price","yrbuilt","stories","TLA","wall","beds","baths","halfbaths","frontage","depth","garage","garagesqft","rooms","lotsize","sdate","avalue","s1993","s1994","s1995","s1996","s1997","s1998","syear","age","geometry"
"21904",58000,1949,"one",672,"stone",2,1,0,57,0,"detached",280,6,5500,980713,40714,0,0,0,0,0,1,"1998",0.5,c(512994.042644497, 227067.305376152)
"21905",64293,1969,"one",1305,"brick",3,1,1,53,121,"detached",440,5,6400,930526,71714,1,0,0,0,0,0,"1993",0.3,c(517334.548980861, 227017.795713992)
"21906",52500,1956,"one",925,"wood",3,1,0,61,109,"no garage",0,5,6600,930816,43028,1,0,0,0,0,0,"1993",0.43,c(511725.146922098, 227084.514797768)
"21907",51750,1953,"one",725,"wood",2,1,0,40,109,"detached",280,4,4400,980818,36314,0,0,0,0,0,1,"1998",0.46,c(511753.116953098, 227084.730065301)
"21908",34000,1954,"two",1426,"metlvnyl",3,2,0,50,109,"no garage",0,6,5500,950519,33600,0,0,1,0,0,0,"1995",0.45,c(511766.851620339, 227084.785244745)
"21909",50000,1926,"two",1382,"wood",4,1,0,41,131,"detached",324,7,5400,930910,62714,1,0,0,0,0,0,"1993",0.73,c(518389.946141078, 227007.852003903)
"21910",32900,1953,"one",719,"wood",2,1,0,40,109,"no garage",0,4,4400,950731,35628,0,0,1,0,0,0,"1995",0.46,c(511870.069668004, 227085.197392766)
"21911",129500,1957,"one",1405,"partbrk",3,1,1,53,283,"attached",440,5,17200,931026,119828,1,0,0,0,0,0,"1993",0.42,c(518780.784171537, 227004.689975875)
"21912",47500,1952,"one",864,"partbrk",3,1,0,65,109,"detached",480,5,7100,940317,48628,0,1,0,0,0,0,"1994",0.47,c(511940.657129422, 227085.451433436)
"21913",65000,1955,"one",912,"wood",3,2,0,53,160,"detached",484,5,8500,930521,68628,1,0,0,0,0,0,"1993",0.44,c(506988.602577508, 227147.553110301)
"21914",128500,1957,"one",1910,"partbrk",4,1,1,114,0,"attached",528,8,22694,980331,113514,0,0,0,0,0,1,"1998",0.42,c(504576.13156052, 227178.979739818)
"21915",180000,1985,"two",3148,"partbrk",4,2,1,82,210,"attached",440,9,17200,940307,188114,0,1,0,0,0,0,"1994",0.14,c(504356.091557115, 227181.986999589)
"21916",48000,1948,"one",1260,"ccbtile",2,1,0,50,147,"attached",438,4,7400,960501,58600,0,0,0,1,0,0,"1996",0.51,c(507564.822988145, 227145.301551404)
"21917",61400,1952,"one",1269,"metlvnyl",3,1,0,120,0,"detached",720,6,13517,930913,79114,1,0,0,0,0,0,"1993",0.47,c(512096.115776828, 227090.120533259)
"21918",91500,1942,"one",1432,"wood",3,1,0,40,120,"attached",200,7,4800,971021,75400,0,0,0,0,1,0,"1997",0.57,c(518051.75603339, 227022.21441964)
"21919",89000,1974,"multilvl",1520,"metlvnyl",3,1,0,71,152,"attached",264,6,10800,970501,79114,0,0,0,0,1,0,"1997",0.25,c(517193.380243505, 227032.289537298)
"21920",53000,1947,"two",920,"wood",2,1,0,40,120,"detached",264,5,4800,960123,48628,0,0,0,1,0,0,"1996",0.52,c(512169.558304891, 227092.452664289)
"21921",229500,1987,"two",3082,"partbrk",4,2,1,99,137,"attached",440,8,15678,950801,238114,0,0,1,0,0,0,"1995",0.12,c(498279.25072548, 227275.048665675)
"21922",45000,1929,"two",1056,"wood",3,1,0,40,120,"detached",240,6,4800,950612,47628,0,0,1,0,0,0,"1995",0.7,c(512206.115114975, 227093.787611194)
"21923",186500,1986,"two",3174,"partbrk",4,2,1,96,0,"attached",552,8,15022,930706,193828,1,0,0,0,0,0,"1993",0.13,c(504278.510740614, 227194.339609442)
"21924",56000,1947,"two",920,"wood",2,1,0,40,120,"detached",352,5,4800,980917,48314,0,0,0,0,0,1,"1998",0.52,c(512218.106077964, 227094.197963041)
"21925",38900,1952,"one",744,"wood",3,1,0,40,120,"no garage",0,5,4800,970501,38714,0,0,0,0,1,0,"1997",0.47,c(512230.346711144, 227094.605315608)
"21926",38500,1949,"one",659,"metlvnyl",2,1,0,40,120,"no garage",0,4,4800,980401,38514,0,0,0,0,0,1,"1998",0.5,c(512254.911196557, 227095.419076596)
"21927",74500,1917,"one+half",1555,"wood",3,1,0,74,117,"detached",576,6,8200,931201,63800,1,0,0,0,0,0,"1993",0.82,c(517334.683311406, 227036.899074366)
"21928",95500,1956,"one",1344,"brick",2,2,0,90,170,"attached",420,5,15300,960709,90314,0,0,0,1,0,0,"1996",0.43,c(505739.695500339, 227178.326849168)
"21929",88700,1949,"two",1768,"metlvnyl",3,2,0,80,120,"detached",240,6,9600,970917,84514,0,0,0,0,1,0,"1997",0.5,c(517997.833506097, 227030.82079739)
"21930",251000,1987,"two",2765,"partbrk",4,2,1,90,148,"attached",622,8,14650,960820,232028,0,0,0,1,0,0,"1996",0.12,c(498308.630399641, 227280.746304955)
"21931",62000,1949,"one",682,"wood",2,1,0,40,131,"detached",440,4,5200,980310,50028,0,0,0,0,0,1,"1998",0.5,c(518254.59289196, 227028.924267623)
"21932",100000,1966,"one",1482,"brick",3,1,0,70,116,"detached",576,5,8100,980717,92600,0,0,0,0,0,1,"1998",0.33,c(517423.774061582, 227039.439373895)
"21933",128000,1992,"two",1864,"wood",3,1,2,58,196,"attached",462,5,11383,931018,128714,1,0,0,0,0,0,"1993",0.07,c(506312.912589441, 227175.570579477)
"21934",154000,1968,"two",2185,"partbrk",4,2,1,89,123,"attached",462,9,10900,960809,120514,0,0,0,1,0,0,"1996",0.31,c(504050.419614493, 227205.34882322)
"21935",93000,1955,"two",1872,"wood",3,1,0,160,0,"detached",1152,8,34800,960311,92200,0,0,0,1,0,0,"1996",0.44,c(488485.807096068, 227430.350167494)
"21936",87500,1959,"one",1107,"brick",2,1,0,50,197,"attached",345,5,9900,960311,78314,0,0,0,1,0,0,"1996",0.4,c(518618.759504289, 227030.052619224)
"21937",71500,1954,"one",1270,"brick",3,1,0,40,131,"detached",308,5,5200,940929,79828,0,1,0,0,0,0,"1994",0.45,c(518206.484648452, 227036.463941345)
"21938",82500,1954,"one",912,"partbrk",2,1,1,72,125,"detached",528,5,8900,980605,65428,0,0,0,0,0,1,"1998",0.45,c(517690.831556916, 227042.848418191)
"21939",55000,1950,"one",946,"wood",2,1,0,40,131,"detached",440,5,5200,930802,53228,1,0,0,0,0,0,"1993",0.49,c(518194.437109437, 227038.376909292)
"21940",189000,1985,"two",2867,"partbrk",4,2,1,69,0,"attached",480,9,20197,950508,184714,0,0,1,0,0,0,"1995",0.14,c(504348.87537805, 227209.184975028)
"21941",108700,1964,"one",1425,"brick",3,1,1,52,0,"attached",504,6,9800,960816,89514,0,0,0,1,0,0,"1996",0.35,c(505119.450080703, 227200.292889497)
"21942",72500,1962,"one",950,"brick",2,1,0,40,131,"detached",352,4,5200,980421,64828,0,0,0,0,0,1,"1998",0.37,c(518170.258825281, 227042.203843457)
"21943",48500,1947,"one",810,"wood",2,1,0,40,125,"no garage",0,4,5000,940919,42714,0,1,0,0,0,0,"1994",0.52,c(512604.573134284, 227108.195090743)
"21944",249000,1988,"two",3209,"partbrk",4,3,1,90,169,"attached",462,9,15200,961002,250114,0,0,0,1,0,0,"1996",0.11,c(498362.672407734, 227294.096331746)
"21945",69000,1956,"one",1006,"brick",2,1,0,53,0,"attached",322,4,7000,950523,74314,0,0,1,0,0,0,"1995",0.43,c(518635.276770396, 227040.752770075)
"21946",172000,1959,"one",2532,"brick",3,2,1,60,324,"attached",552,8,19400,950323,163914,0,0,1,0,0,0,"1995",0.4,c(518784.356804083, 227041.304650495)
"21947",209000,1987,"two",2322,"partbrk",4,2,1,90,151,"attached",528,8,13600,940124,194200,0,1,0,0,0,0,"1994",0.12,c(498417.676409689, 227298.880240364)
"21948",60000,1952,"one",1004,"partbrk",2,1,0,40,130,"no garage",0,4,5200,970421,52628,0,0,0,0,1,0,"1997",0.47,c(508689.576692538, 227163.277068321)
"21949",68000,1967,"multilvl",1362,"wood",2,1,1,50,175,"attached",168,4,8800,960510,64314,0,0,0,1,0,0,"1996",0.32,c(508264.155589181, 227169.863245748)
"21950",68000,1946,"one",1224,"wood",3,1,0,40,131,"detached",280,6,5200,980512,59828,0,0,0,0,0,1,"1998",0.53,c(518105.952058525, 227052.592618343)
"21951",75000,1955,"two",1848,"metlvnyl",4,2,0,38,122,"attached",475,7,4600,950706,64800,0,0,1,0,0,0,"1995",0.44,c(512850.718672353, 227116.56523137)
"21952",72500,1960,"one",1154,"partbrk",3,1,0,50,135,"attached",280,5,6800,930903,69314,1,0,0,0,0,0,"1993",0.39,c(506143.512444275, 227200.307747925)
"21953",66000,1950,"one",990,"wood",3,1,0,40,120,"detached",352,5,4800,980727,57914,0,0,0,0,0,1,"1998",0.49,c(517815.870810286, 227059.314624771)
"21954",232000,1987,"two",2760,"partbrk",4,3,1,90,140,"attached",576,8,12600,951218,236914,0,0,1,0,0,0,"1995",0.12,c(498472.530978544, 227304.888519919)
"21955",63000,1974,"one",1066,"brick",3,1,1,44,133,"detached",336,5,5900,940608,65800,0,1,0,0,0,0,"1994",0.25,c(517236.747125548, 227068.893961595)
"21956",133500,1960,"one",1555,"partbrk",3,2,0,80,120,"attached",504,7,9600,971126,92514,0,0,0,0,1,0,"1997",0.39,c(504923.683194763, 227219.849437287)
"21957",70000,1918,"one",856,"wood",2,1,0,100,218,"detached",216,5,21800,970724,42714,0,0,0,0,1,0,"1997",0.81,c(503067.163398881, 227244.73888517)
"21958",80000,1925,"one",1146,"metlvnyl",2,1,0,50,213,"detached",482,4,10700,980515,56114,0,0,0,0,0,1,"1998",0.74,c(503105.784434944, 227244.667517357)
"21959",224900,1987,"two",2848,"partbrk",4,2,1,90,140,"attached",484,9,12600,970811,222228,0,0,0,0,1,0,"1997",0.12,c(498499.888206282, 227308.837962639)
"21960",95000,1957,"one",1927,"brick",3,1,1,104,195,"attached",440,6,20300,930601,114114,1,0,0,0,0,0,"1993",0.42,c(503675.476122838, 227239.750578973)
"21961",40000,1895,"one",936,"metlvnyl",2,1,0,100,194,"detached",440,5,19400,961118,41314,0,0,0,1,0,0,"1996",1.04,c(503250.131733679, 227245.74106897)
"21962",89500,1959,"one",1316,"brick",3,1,0,104,195,"attached",336,6,20300,960318,75800,0,0,0,1,0,0,"1996",0.4,c(503707.274395835, 227239.884037932)
"21963",73500,1955,"one",1444,"wood",3,2,0,53,160,"detached",440,6,8500,940222,75228,0,1,0,0,0,0,"1994",0.44,c(507036.011340898, 227196.708178607)
"21964",190000,1955,"one+half",2653,"partbrk",5,2,0,104,195,"attached",529,9,20300,980604,144828,0,0,0,0,0,1,"1998",0.44,c(503738.987970663, 227239.907681931)
"21965",53000,1946,"one",1224,"wood",2,1,0,40,131,"detached",280,5,5200,961004,59314,0,0,0,1,0,0,"1996",0.53,c(518021.618520191, 227065.873922099)
"21966",73500,1902,"two",1646,"partbrk",4,1,0,150,260,"no garage",0,8,39200,950808,49314,0,0,1,0,0,0,"1995",0.97,c(486872.464790327, 227484.753875575)
"21967",135000,1968,"one",2191,"partbrk",3,2,1,86,119,"attached",506,7,10200,930628,115800,1,0,0,0,0,0,"1993",0.31,c(504184.433287795, 227237.012787939)
"21968",84000,1970,"one",1224,"partbrk",2,1,1,52,120,"detached",576,4,6200,940502,81714,0,1,0,0,0,0,"1994",0.29,c(505351.800913182, 227222.25166623)
"21969",81000,1968,"one",1224,"wood",3,2,0,52,120,"attached",345,5,6200,940218,74428,0,1,0,0,0,0,"1994",0.31,c(505367.452528823, 227222.491892915)
"21970",39900,1943,"one",849,"wood",2,1,0,60,128,"detached",280,4,7700,950317,48800,0,0,1,0,0,0,"1995",0.56,c(505641.508497522, 227219.257166601)
"21971",53000,1949,"one",1032,"wood",3,1,0,60,99,"detached",440,6,5900,980515,44514,0,0,0,0,0,1,"1998",0.5,c(508783.419069166, 227179.313984544)
"21972",43000,1946,"one",730,"wood",2,1,0,40,131,"detached",308,4,5200,980831,45828,0,0,0,0,0,1,"1998",0.53,c(517997.938503116, 227069.58473016)
"21973",67900,1948,"one",1930,"ccbtile",2,1,2,60,125,"no garage",0,4,7500,960329,66800,0,0,0,1,0,0,"1996",0.51,c(507575.281144199, 227195.263989453)
"21974",63000,1958,"one",918,"wood",3,1,0,50,135,"detached",576,5,6800,950511,63000,0,0,1,0,0,0,"1995",0.41,c(506101.744915357, 227214.510441463)
"21975",80000,1960,"one",1176,"partbrk",3,1,0,50,135,"attached",264,5,6800,960430,69000,0,0,0,1,0,0,"1996",0.39,c(506143.294513053, 227215.639197857)
"21976",50000,1953,"one",1109,"metlvnyl",2,1,0,40,131,"detached",352,4,5200,961210,56228,0,0,0,1,0,0,"1996",0.46,c(517973.345553698, 227073.52808244)
"21977",69000,1974,"one",1066,"partbrk",3,1,1,42,133,"detached",576,5,5600,940105,57114,0,1,0,0,0,0,"1994",0.25,c(517236.485501225, 227082.448092067)
"21978",72250,1925,"two",1384,"partbrk",3,1,1,60,126,"detached",576,6,7600,941102,70828,0,1,0,0,0,0,"1994",0.74,c(518340.876091633, 227070.494687907)
"21979",81900,1970,"one",1376,"wood",3,1,0,65,122,"detached",294,5,7900,960528,68114,0,0,0,1,0,0,"1996",0.29,c(505218.231214861, 227230.548217181)
"21980",70000,1965,"one",1224,"wood",3,1,0,50,120,"detached",440,6,6000,980902,79514,0,0,0,0,0,1,"1998",0.34,c(505538.22276648, 227226.487726817)
"21981",283000,1987,"two",3427,"partbrk",4,3,1,118,151,"attached",819,8,17800,950801,327800,0,0,1,0,0,0,"1995",0.12,c(498157.862384929, 227326.514145901)
"21982",95000,1966,"one",1224,"metlvnyl",2,1,1,50,120,"detached",484,4,6000,970122,88314,0,0,0,0,1,0,"1997",0.33,c(505599.171912079, 227228.027383662)
"21983",145000,1959,"one",2373,"partbrk",4,1,0,205,170,"attached",522,8,29708,960521,155200,0,0,0,1,0,0,"1996",0.4,c(504657.023598108, 227241.230789592)
"21984",166500,1923,"two",2527,"metlvnyl",3,2,1,108,0,"attached",576,7,13600,941117,178628,0,1,0,0,0,0,"1994",0.76,c(498933.872212239, 227319.554830702)
"21985",48900,1951,"one",659,"wood",2,1,0,47,120,"detached",384,4,5600,931028,44314,1,0,0,0,0,0,"1993",0.48,c(517335.852772989, 227088.424535281)
"21986",153000,1955,"one",1955,"partbrk",5,3,1,410,0,"attached",506,8,38681,941215,164200,0,1,0,0,0,0,"1994",0.44,c(504555.866244964, 227245.670451643)
"21987",54500,1948,"one",1056,"ccbtile",2,1,0,84,130,"attached",480,4,10900,970826,41800,0,0,0,0,1,0,"1997",0.51,c(517294.99738314, 227089.556394547)
"21988",68000,1958,"one",1008,"metlvnyl",3,1,0,40,120,"detached",352,5,4800,971031,66514,0,0,0,0,1,0,"1997",0.41,c(517475.933932828, 227088.163428232)
"21989",137900,1989,"two",1742,"partbrk",3,2,1,55,126,"attached",462,5,7000,951027,128228,0,0,1,0,0,0,"1995",0.1,c(506242.795652517, 227224.683388058)
"21990",125000,1957,"one",1374,"brick",2,1,0,81,0,"attached",440,5,18400,931019,126314,1,0,0,0,0,0,"1993",0.42,c(518811.192406127, 227074.104694087)
"21991",31000,1951,"one",520,"metlvnyl",1,1,0,45,162,"detached",252,3,7300,970107,31914,0,0,0,0,1,0,"1997",0.48,c(508498.058981046, 227197.012515314)
"21992",82500,1967,"one",1120,"brick",3,1,1,50,175,"detached",396,5,8800,980911,61914,0,0,0,0,0,1,"1998",0.32,c(508263.123999182, 227200.200203646)
"21993",89900,1950,"one",1042,"wood",3,1,0,50,120,"detached",480,5,6000,980717,65314,0,0,0,0,0,1,"1998",0.49,c(517387.743040901, 227091.499225781)
"21994",130250,1960,"one",1906,"brick",3,2,1,100,120,"attached",460,6,12000,980526,122628,0,0,0,0,0,1,"1998",0.39,c(505014.061311444, 227243.991745584)
"21995",68000,1958,"one",1176,"metlvnyl",3,1,0,50,166,"detached",1152,5,8300,941107,64800,0,1,0,0,0,0,"1994",0.41,c(508330.649888434, 227201.901821923)
"21996",136000,1992,"one",1724,"partbrk",3,2,1,56,204,"attached",486,6,11440,960424,129600,0,0,0,1,0,0,"1996",0.07,c(506310.924651706, 227227.913509971)
"21997",43000,1947,"one",728,"wood",2,1,0,36,162,"no garage",0,4,5800,950801,36628,0,0,1,0,0,0,"1995",0.52,c(508615.027513919, 227198.760102436)
"21998",70000,1950,"one",983,"wood",2,1,0,50,120,"detached",300,4,6000,980420,56514,0,0,0,0,0,1,"1998",0.49,c(517512.454203125, 227093.746348969)
"21999",45000,1947,"one",957,"partbrk",3,1,0,50,166,"detached",384,5,8300,930830,57200,1,0,0,0,0,0,"1993",0.52,c(508381.109481628, 227203.375164636)
"22000",79900,1951,"one",1470,"metlvnyl",3,1,0,40,126,"detached",576,5,5000,970415,72514,0,0,0,0,1,0,"1997",0.48,c(518238.67671459, 227086.418133062)
"22001",107000,1961,"one",1317,"partbrk",2,1,0,70,120,"attached",483,5,8400,951018,90114,0,0,1,0,0,0,"1995",0.38,c(504929.892803236, 227249.092503706)
"22002",80000,1968,"one",1268,"partbrk",2,2,0,50,120,"detached",484,6,6000,950831,72200,0,0,1,0,0,0,"1995",0.31,c(505958.455108623, 227237.136980485)
"22003",262500,1993,"two",2806,"brick",4,2,1,119,171,"attached",657,8,19600,931116,253114,1,0,0,0,0,0,"1993",0.06,c(498274.716890483, 227343.536663661)
"22004",250000,1987,"two",3005,"partbrk",4,2,1,90,150,"attached",504,9,13500,970721,223028,0,0,0,0,1,0,"1997",0.12,c(498715.967615327, 227338.254402548)
"22005",85500,1968,"two",1366,"partbrk",3,1,0,70,122,"attached",380,6,8500,940314,91114,0,1,0,0,0,0,"1994",0.31,c(505218.080501604, 227250.877319127)
"22006",61900,1953,"one",1210,"wood",3,1,1,40,126,"no garage",0,5,5000,951113,61828,0,0,1,0,0,0,"1995",0.46,c(518190.485644816, 227093.958851625)
"22007",89500,1951,"one",1377,"wood",3,1,0,80,162,"detached",960,6,12926,980622,69714,0,0,0,0,0,1,"1998",0.48,c(508681.72587075, 227207.473227731)
"22008",322000,1990,"two",3321,"partbrk",4,2,1,98,140,"attached",889,9,20300,940609,364228,0,1,0,0,0,0,"1994",0.09,c(498779.296219051, 227343.147039465)
"22009",69900,1941,"one",1516,"metlvnyl",3,1,0,59,126,"detached",440,7,7400,960726,75028,0,0,0,1,0,0,"1996",0.58,c(518420.993930442, 227096.807099891)
"22010",77000,1928,"two",1107,"metlvnyl",3,1,1,45,130,"detached",576,5,5100,980522,56714,0,0,0,0,0,1,"1998",0.71,c(517783.50165816, 227104.222230946)
"22011",71000,1951,"one",812,"metlvnyl",2,1,0,48,120,"detached",320,5,5800,970429,47600,0,0,0,0,1,0,"1997",0.48,c(517652.097561721, 227106.267231035)
"22012",55000,1950,"one",846,"metlvnyl",3,1,1,50,120,"detached",396,5,6000,980226,49514,0,0,0,0,0,1,"1998",0.49,c(517512.292960082, 227108.854373341)
"22013",56300,1942,"one",1220,"wood",3,1,0,47,126,"detached",315,5,5900,950914,55600,0,0,1,0,0,0,"1995",0.57,c(518405.041159434, 227099.318986362)
"22014",365000,1987,"two",4485,"partbrk",5,4,0,90,0,"attached",728,11,17600,960927,344314,0,0,0,1,0,0,"1996",0.12,c(498228.78059591, 227356.17712287)
"22015",55000,1952,"one",987,"metlvnyl",2,1,0,40,120,"detached",320,4,4800,961223,58000,0,0,0,1,0,0,"1996",0.47,c(517475.630424572, 227112.714442165)
"22016",279000,1989,"two",3038,"partbrk",4,2,1,90,146,"attached",752,8,13100,960903,280714,0,0,0,1,0,0,"1996",0.1,c(498331.586456119, 227356.73574878)
"22017",65000,1955,"one",1000,"wood",3,1,0,60,125,"detached",352,6,7500,950607,64600,0,0,1,0,0,0,"1995",0.44,c(507612.716931742, 227232.886718338)
"22018",96000,1986,"two",1320,"partbrk",3,1,1,53,0,"attached",440,6,6200,980309,85914,0,0,0,0,0,1,"1998",0.13,c(505254.62979045, 227264.284782878)
"22019",47900,1948,"one",1053,"ccbtile",2,1,0,50,140,"detached",528,4,7000,960530,57228,0,0,0,1,0,0,"1996",0.51,c(507515.777060801, 227235.232046814)
"22020",96000,1942,"one+half",1873,"wood",4,2,1,90,200,"attached",768,8,18000,940214,103228,0,1,0,0,0,0,"1994",0.57,c(505709.712309344, 227260.246904759)
"22021",89500,1958,"one",1000,"partbrk",3,1,0,100,120,"attached",264,5,12000,960320,63400,0,0,0,1,0,0,"1996",0.41,c(503289.215216448, 227292.872503209)
"22022",89901,1955,"one",1457,"metlvnyl",3,2,0,100,120,"attached",264,7,12000,941003,71400,0,1,0,0,0,0,"1994",0.44,c(503167.218209298, 227294.94337916)
"22023",81000,1956,"one",1025,"partbrk",3,1,0,100,120,"detached",280,6,12000,980818,66314,0,0,0,0,0,1,"1998",0.43,c(503044.55398805, 227296.914141261)
"22024",78000,1947,"one",1902,"wood",4,1,1,48,126,"detached",240,6,6000,950523,88228,0,0,1,0,0,0,"1995",0.52,c(518064.777209158, 227113.926309604)
"22025",61000,1955,"one",900,"wood",3,1,1,50,153,"detached",352,5,7700,940610,57914,0,1,0,0,0,0,"1994",0.44,c(507673.388975842, 227238.890381441)
"22026",129000,1968,"two",2071,"partbrk",5,2,2,62,0,"attached",483,9,21580,960223,122314,0,0,0,1,0,0,"1996",0.31,c(504234.666795574, 227284.335281698)
"22027",66000,1960,"one",1161,"metlvnyl",3,1,0,50,135,"detached",440,5,6800,970103,58114,0,0,0,0,1,0,"1997",0.39,c(506101.009609898, 227260.616934566)
"22028",121000,1963,"one",1759,"brick",2,1,1,110,131,"attached",552,6,14400,960906,110514,0,0,0,1,0,0,"1996",0.36,c(518735.335838753, 227108.609230039)
"22029",258000,1987,"two",3150,"partbrk",4,2,1,90,163,"attached",552,8,14700,940706,261114,0,1,0,0,0,0,"1994",0.12,c(498413.692749407, 227365.138866193)
"22030",148500,1990,"one+half",2196,"partbrk",3,2,1,70,121,"attached",420,6,8400,970411,149114,0,0,0,0,1,0,"1997",0.09,c(506241.596017179, 227260.687844087)
"22031",67500,1953,"one",864,"metlvnyl",2,1,0,50,120,"detached",440,5,6000,971103,51114,0,0,0,0,1,0,"1997",0.46,c(517511.965271248, 227123.964290077)
"22032",62000,1947,"one",1080,"wood",3,1,0,48,126,"detached",264,4,6000,941121,56714,0,1,0,0,0,0,"1994",0.52,c(518036.029464345, 227118.471727982)
"22033",60000,1946,"one",862,"wood",3,1,0,75,126,"attached",440,5,9500,980604,61228,0,0,0,0,0,1,"1998",0.53,c(518298.022585659, 227115.962226198)
"22034",83250,1954,"one",1484,"brick",3,2,0,241,0,"attached",552,6,21500,960126,87914,0,0,0,1,0,0,"1996",0.45,c(504530.073467374, 227284.442440736)
"22035",82000,1955,"one",1569,"brick",3,1,1,110,270,"no garage",0,6,29300,940606,94800,0,1,0,0,0,0,"1994",0.44,c(505854.642545747, 227267.918212984)
"22036",105000,1967,"two",1426,"partbrk",4,1,1,100,122,"attached",273,7,12200,971208,91200,0,0,0,0,1,0,"1997",0.32,c(505217.505873817, 227276.987975067)
"22037",59000,1947,"one",720,"metlvnyl",2,1,0,48,126,"detached",320,4,6000,970730,50028,0,0,0,0,1,0,"1997",0.52,c(518007.198530705, 227123.018200402)
"22038",82000,1968,"one",832,"wood",2,1,2,408,0,"detached",484,4,204993,960311,84400,0,0,0,1,0,0,"1996",0.31,c(488440.866472814, 227517.572793635)
"22039",85500,1985,"two",1280,"partbrk",3,1,1,50,120,"attached",480,6,6000,940531,75914,0,1,0,0,0,0,"1994",0.14,c(505368.919720793, 227277.567059147)
"22040",85500,1985,"two",1280,"partbrk",3,1,1,50,120,"attached",480,6,6000,940722,75428,0,1,0,0,0,0,"1994",0.14,c(505384.241224337, 227278.033778947)
"22041",55500,1953,"one",1056,"metlvnyl",3,1,0,60,125,"no garage",0,5,7500,970617,51000,0,0,0,0,1,0,"1997",0.46,c(507574.313898399, 227250.037155615)
"22042",83000,1950,"one",1002,"partbrk",3,1,0,40,127,"detached",420,5,5100,980401,61514,0,0,0,0,0,1,"1998",0.49,c(517689.638749433, 227128.500696104)
"22043",64500,1955,"one",950,"metlvnyl",3,1,0,60,125,"detached",396,6,7500,961024,65400,0,0,0,1,0,0,"1996",0.44,c(507612.36621174, 227251.107773421)
"22044",94000,1982,"two",1400,"wood",3,1,1,50,120,"detached",480,5,6000,950327,79514,0,0,1,0,0,0,"1995",0.17,c(505446.10398011, 227279.449159088)
